"STATISTIC","Statistic Label","TLIST(A1)","Year","C04253V05027","Hazardousness","C04251V05025","Waste Category","C04252V05026","Waste Management Operation","UNIT","VALUE"
"GWA02","Waste treated","2016","2016","-","Hazardous and non-hazardous - Total[HAZ_NHAZ]","500","Mineral wastes from waste treatment and stabilised wastes[W128_13]","-","All Waste treatment[TRT]","Tonnes","59518"
"GWA02","Waste treated","2016","2016","-","Hazardous and non-hazardous - Total[HAZ_NHAZ]","500","Mineral wastes from waste treatment and stabilised wastes[W128_13]","100","Disposal - landfill and other (D1-D7, D12)[DSP_L_OTH]","Tonnes","1943"
"GWA02","Waste treated","2016","2016","-","Hazardous and non-hazardous - Total[HAZ_NHAZ]","500","Mineral wastes from waste treatment and stabilised wastes[W128_13]","110","Disposal - landfill (D1, D5, D12)[DSP_L]","Tonnes","1943"
"GWA02","Waste treated","2016","2016","-","Hazardous and non-hazardous - Total[HAZ_NHAZ]","500","Mineral wastes from waste treatment and stabilised wastes[W128_13]","120","Disposal - incineration (D10)[DSP_I]","Tonnes","0"
"GWA02","Waste treated","2016","2016","-","Hazardous and non-hazardous - Total[HAZ_NHAZ]","500","Mineral wastes from waste treatment and stabilised wastes[W128_13]","130","Disposal - other (D2-D4, D6-D7)[DSP_OTH]","Tonnes","0"
"GWA02","Waste treated","2016","2016","-","Hazardous and non-hazardous - Total[HAZ_NHAZ]","500","Mineral wastes from waste treatment and stabilised wastes[W128_13]","140","Recovery - energy recovery (R1)[RCV_E]","Tonnes","0"
"GWA02","Waste treated","2016","2016","-","Hazardous and non-hazardous - Total[HAZ_NHAZ]","500","Mineral wastes from waste treatment and stabilised wastes[W128_13]","150","Recovery - recycling and backfilling (R2-R11)[RCV_R_B]","Tonnes","57575"
"GWA02","Waste treated","2016","2016","-","Hazardous and non-hazardous - Total[HAZ_NHAZ]","500","Mineral wastes from waste treatment and stabilised wastes[W128_13]","160","Recovery - recycling[RCV_R]","Tonnes","4175"
"GWA02","Waste treated","2016","2016","-","Hazardous and non-hazardous - Total[HAZ_NHAZ]","500","Mineral wastes from waste treatment and stabilised wastes[W128_13]","170","Recovery - backfilling[RCV_B]","Tonnes","53400"
"GWA02","Waste treated","2016","2016","-","Hazardous and non-hazardous - Total[HAZ_NHAZ]","510","Metallic wastes (W061+W062+W063)[W06]","-","All Waste treatment[TRT]","Tonnes",""
"GWA02","Waste treated","2016","2016","-","Hazardous and non-hazardous - Total[HAZ_NHAZ]","510","Metallic wastes (W061+W062+W063)[W06]","100","Disposal - landfill and other (D1-D7, D12)[DSP_L_OTH]","Tonnes",""
"GWA02","Waste treated","2016","2016","-","Hazardous and non-hazardous - Total[HAZ_NHAZ]","510","Metallic wastes (W061+W062+W063)[W06]","110","Disposal - landfill (D1, D5, D12)[DSP_L]","Tonnes",""
"GWA02","Waste treated","2016","2016","-","Hazardous and non-hazardous - Total[HAZ_NHAZ]","510","Metallic wastes (W061+W062+W063)[W06]","120","Disposal - incineration (D10)[DSP_I]","Tonnes",""
"GWA02","Waste treated","2016","2016","-","Hazardous and non-hazardous - Total[HAZ_NHAZ]","510","Metallic wastes (W061+W062+W063)[W06]","130","Disposal - other (D2-D4, D6-D7)[DSP_OTH]","Tonnes",""
"GWA02","Waste treated","2016","2016","-","Hazardous and non-hazardous - Total[HAZ_NHAZ]","510","Metallic wastes (W061+W062+W063)[W06]","140","Recovery - energy recovery (R1)[RCV_E]","Tonnes",""
"GWA02","Waste treated","2016","2016","-","Hazardous and non-hazardous - Total[HAZ_NHAZ]","510","Metallic wastes (W061+W062+W063)[W06]","150","Recovery - recycling and backfilling (R2-R11)[RCV_R_B]","Tonnes",""
"GWA02","Waste treated","2016","2016","-","Hazardous and non-hazardous - Total[HAZ_NHAZ]","510","Metallic wastes (W061+W062+W063)[W06]","160","Recovery - recycling[RCV_R]","Tonnes",""
"GWA02","Waste treated","2016","2016","-","Hazardous and non-hazardous - Total[HAZ_NHAZ]","510","Metallic wastes (W061+W062+W063)[W06]","170","Recovery - backfilling[RCV_B]","Tonnes",""
"GWA02","Waste treated","2016","2016","-","Hazardous and non-hazardous - Total[HAZ_NHAZ]","520","Animal and mixed food waste; vegetal wastes (W091+W092)[W091_092]","-","All Waste treatment[TRT]","Tonnes",""
"GWA02","Waste treated","2016","2016","-","Hazardous and non-hazardous - Total[HAZ_NHAZ]","520","Animal and mixed food waste; vegetal wastes (W091+W092)[W091_092]","100","Disposal - landfill and other (D1-D7, D12)[DSP_L_OTH]","Tonnes",""
"GWA02","Waste treated","2016","2016","-","Hazardous and non-hazardous - Total[HAZ_NHAZ]","520","Animal and mixed food waste; vegetal wastes (W091+W092)[W091_092]","110","Disposal - landfill (D1, D5, D12)[DSP_L]","Tonnes",""
"GWA02","Waste treated","2016","2016","-","Hazardous and non-hazardous - Total[HAZ_NHAZ]","520","Animal and mixed food waste; vegetal wastes (W091+W092)[W091_092]","120","Disposal - incineration (D10)[DSP_I]","Tonnes",""
"GWA02","Waste treated","2016","2016","-","Hazardous and non-hazardous - Total[HAZ_NHAZ]","520","Animal and mixed food waste; vegetal wastes (W091+W092)[W091_092]","130","Disposal - other (D2-D4, D6-D7)[DSP_OTH]","Tonnes",""
"GWA02","Waste treated","2016","2016","-","Hazardous and non-hazardous - Total[HAZ_NHAZ]","520","Animal and mixed food waste; vegetal wastes (W091+W092)[W091_092]","140","Recovery - energy recovery (R1)[RCV_E]","Tonnes",""
"GWA02","Waste treated","2016","2016","-","Hazardous and non-hazardous - Total[HAZ_NHAZ]","520","Animal and mixed food waste; vegetal wastes (W091+W092)[W091_092]","150","Recovery - recycling and backfilling (R2-R11)[RCV_R_B]","Tonnes",""
"GWA02","Waste treated","2016","2016","-","Hazardous and non-hazardous - Total[HAZ_NHAZ]","520","Animal and mixed food waste; vegetal wastes (W091+W092)[W091_092]","160","Recovery - recycling[RCV_R]","Tonnes",""
"GWA02","Waste treated","2016","2016","-","Hazardous and non-hazardous - Total[HAZ_NHAZ]","520","Animal and mixed food waste; vegetal wastes (W091+W092)[W091_092]","170","Recovery - backfilling[RCV_B]","Tonnes",""
"GWA02","Waste treated","2016","2016","-","Hazardous and non-hazardous - Total[HAZ_NHAZ]","530","Mineral waste (except non-hazardous dredging spoils, valid up to 2008)[W12_X_127NH]","-","All Waste treatment[TRT]","Tonnes",""
"GWA02","Waste treated","2016","2016","-","Hazardous and non-hazardous - Total[HAZ_NHAZ]","530","Mineral waste (except non-hazardous dredging spoils, valid up to 2008)[W12_X_127NH]","100","Disposal - landfill and other (D1-D7, D12)[DSP_L_OTH]","Tonnes",""
"GWA02","Waste treated","2016","2016","-","Hazardous and non-hazardous - Total[HAZ_NHAZ]","530","Mineral waste (except non-hazardous dredging spoils, valid up to 2008)[W12_X_127NH]","110","Disposal - landfill (D1, D5, D12)[DSP_L]","Tonnes",""
"GWA02","Waste treated","2016","2016","-","Hazardous and non-hazardous - Total[HAZ_NHAZ]","530","Mineral waste (except non-hazardous dredging spoils, valid up to 2008)[W12_X_127NH]","120","Disposal - incineration (D10)[DSP_I]","Tonnes",""
"GWA02","Waste treated","2016","2016","-","Hazardous and non-hazardous - Total[HAZ_NHAZ]","530","Mineral waste (except non-hazardous dredging spoils, valid up to 2008)[W12_X_127NH]","130","Disposal - other (D2-D4, D6-D7)[DSP_OTH]","Tonnes",""
"GWA02","Waste treated","2016","2016","-","Hazardous and non-hazardous - Total[HAZ_NHAZ]","530","Mineral waste (except non-hazardous dredging spoils, valid up to 2008)[W12_X_127NH]","140","Recovery - energy recovery (R1)[RCV_E]","Tonnes",""
"GWA02","Waste treated","2016","2016","-","Hazardous and non-hazardous - Total[HAZ_NHAZ]","530","Mineral waste (except non-hazardous dredging spoils, valid up to 2008)[W12_X_127NH]","150","Recovery - recycling and backfilling (R2-R11)[RCV_R_B]","Tonnes",""
"GWA02","Waste treated","2016","2016","-","Hazardous and non-hazardous - Total[HAZ_NHAZ]","530","Mineral waste (except non-hazardous dredging spoils, valid up to 2008)[W12_X_127NH]","160","Recovery - recycling[RCV_R]","Tonnes",""
"GWA02","Waste treated","2016","2016","-","Hazardous and non-hazardous - Total[HAZ_NHAZ]","530","Mineral waste (except non-hazardous dredging spoils, valid up to 2008)[W12_X_127NH]","170","Recovery - backfilling[RCV_B]","Tonnes",""
"GWA02","Waste treated","2016","2016","-","Hazardous and non-hazardous - Total[HAZ_NHAZ]","570","Waste excluding major mineral wastes[TOT_X_MIN]","-","All Waste treatment[TRT]","Tonnes","3119711"
"GWA02","Waste treated","2016","2016","-","Hazardous and non-hazardous - Total[HAZ_NHAZ]","570","Waste excluding major mineral wastes[TOT_X_MIN]","100","Disposal - landfill and other (D1-D7, D12)[DSP_L_OTH]","Tonnes","1291803"
"GWA02","Waste treated","2016","2016","-","Hazardous and non-hazardous - Total[HAZ_NHAZ]","570","Waste excluding major mineral wastes[TOT_X_MIN]","110","Disposal - landfill (D1, D5, D12)[DSP_L]","Tonnes","1153193"
"GWA02","Waste treated","2016","2016","-","Hazardous and non-hazardous - Total[HAZ_NHAZ]","570","Waste excluding major mineral wastes[TOT_X_MIN]","120","Disposal - incineration (D10)[DSP_I]","Tonnes","7489"
"GWA02","Waste treated","2016","2016","-","Hazardous and non-hazardous - Total[HAZ_NHAZ]","570","Waste excluding major mineral wastes[TOT_X_MIN]","130","Disposal - other (D2-D4, D6-D7)[DSP_OTH]","Tonnes","138610"
"GWA02","Waste treated","2016","2016","-","Hazardous and non-hazardous - Total[HAZ_NHAZ]","570","Waste excluding major mineral wastes[TOT_X_MIN]","140","Recovery - energy recovery (R1)[RCV_E]","Tonnes","558142"
"GWA02","Waste treated","2016","2016","-","Hazardous and non-hazardous - Total[HAZ_NHAZ]","570","Waste excluding major mineral wastes[TOT_X_MIN]","150","Recovery - recycling and backfilling (R2-R11)[RCV_R_B]","Tonnes","1262277"
"GWA02","Waste treated","2016","2016","-","Hazardous and non-hazardous - Total[HAZ_NHAZ]","570","Waste excluding major mineral wastes[TOT_X_MIN]","160","Recovery - recycling[RCV_R]","Tonnes","967871"
"GWA02","Waste treated","2016","2016","-","Hazardous and non-hazardous - Total[HAZ_NHAZ]","570","Waste excluding major mineral wastes[TOT_X_MIN]","170","Recovery - backfilling[RCV_B]","Tonnes","294406"
"GWA02","Waste treated","2016","2016","-","Hazardous and non-hazardous - Total[HAZ_NHAZ]","580","Other recovered wastes (valid up to 2008)[RCV_OTH]","-","All Waste treatment[TRT]","Tonnes",""
"GWA02","Waste treated","2016","2016","-","Hazardous and non-hazardous - Total[HAZ_NHAZ]","580","Other recovered wastes (valid up to 2008)[RCV_OTH]","100","Disposal - landfill and other (D1-D7, D12)[DSP_L_OTH]","Tonnes",""
"GWA02","Waste treated","2016","2016","-","Hazardous and non-hazardous - Total[HAZ_NHAZ]","580","Other recovered wastes (valid up to 2008)[RCV_OTH]","110","Disposal - landfill (D1, D5, D12)[DSP_L]","Tonnes",""
"GWA02","Waste treated","2016","2016","-","Hazardous and non-hazardous - Total[HAZ_NHAZ]","580","Other recovered wastes (valid up to 2008)[RCV_OTH]","120","Disposal - incineration (D10)[DSP_I]","Tonnes",""
"GWA02","Waste treated","2016","2016","-","Hazardous and non-hazardous - Total[HAZ_NHAZ]","580","Other recovered wastes (valid up to 2008)[RCV_OTH]","130","Disposal - other (D2-D4, D6-D7)[DSP_OTH]","Tonnes",""
"GWA02","Waste treated","2016","2016","-","Hazardous and non-hazardous - Total[HAZ_NHAZ]","580","Other recovered wastes (valid up to 2008)[RCV_OTH]","140","Recovery - energy recovery (R1)[RCV_E]","Tonnes",""
"GWA02","Waste treated","2016","2016","-","Hazardous and non-hazardous - Total[HAZ_NHAZ]","580","Other recovered wastes (valid up to 2008)[RCV_OTH]","150","Recovery - recycling and backfilling (R2-R11)[RCV_R_B]","Tonnes",""
"GWA02","Waste treated","2016","2016","-","Hazardous and non-hazardous - Total[HAZ_NHAZ]","580","Other recovered wastes (valid up to 2008)[RCV_OTH]","160","Recovery - recycling[RCV_R]","Tonnes",""
"GWA02","Waste treated","2016","2016","-","Hazardous and non-hazardous - Total[HAZ_NHAZ]","580","Other recovered wastes (valid up to 2008)[RCV_OTH]","170","Recovery - backfilling[RCV_B]","Tonnes",""
"GWA02","Waste treated","2016","2016","-","Hazardous and non-hazardous - Total[HAZ_NHAZ]","590","Other disposed wastes (valid up to 2008)[DSP_OTH]","-","All Waste treatment[TRT]","Tonnes",""
"GWA02","Waste treated","2016","2016","-","Hazardous and non-hazardous - Total[HAZ_NHAZ]","590","Other disposed wastes (valid up to 2008)[DSP_OTH]","100","Disposal - landfill and other (D1-D7, D12)[DSP_L_OTH]","Tonnes",""
"GWA02","Waste treated","2016","2016","-","Hazardous and non-hazardous - Total[HAZ_NHAZ]","590","Other disposed wastes (valid up to 2008)[DSP_OTH]","110","Disposal - landfill (D1, D5, D12)[DSP_L]","Tonnes",""
"GWA02","Waste treated","2016","2016","-","Hazardous and non-hazardous - Total[HAZ_NHAZ]","590","Other disposed wastes (valid up to 2008)[DSP_OTH]","120","Disposal - incineration (D10)[DSP_I]","Tonnes",""
"GWA02","Waste treated","2016","2016","-","Hazardous and non-hazardous - Total[HAZ_NHAZ]","590","Other disposed wastes (valid up to 2008)[DSP_OTH]","130","Disposal - other (D2-D4, D6-D7)[DSP_OTH]","Tonnes",""
"GWA02","Waste treated","2016","2016","-","Hazardous and non-hazardous - Total[HAZ_NHAZ]","590","Other disposed wastes (valid up to 2008)[DSP_OTH]","140","Recovery - energy recovery (R1)[RCV_E]","Tonnes",""
"GWA02","Waste treated","2016","2016","-","Hazardous and non-hazardous - Total[HAZ_NHAZ]","590","Other disposed wastes (valid up to 2008)[DSP_OTH]","150","Recovery - recycling and backfilling (R2-R11)[RCV_R_B]","Tonnes",""
"GWA02","Waste treated","2016","2016","-","Hazardous and non-hazardous - Total[HAZ_NHAZ]","590","Other disposed wastes (valid up to 2008)[DSP_OTH]","160","Recovery - recycling[RCV_R]","Tonnes",""
"GWA02","Waste treated","2016","2016","-","Hazardous and non-hazardous - Total[HAZ_NHAZ]","590","Other disposed wastes (valid up to 2008)[DSP_OTH]","170","Recovery - backfilling[RCV_B]","Tonnes",""
"GWA02","Waste treated","2016","2016","-","Hazardous and non-hazardous - Total[HAZ_NHAZ]","600","Other incinerated wastes (valid up to 2008)[INC_OTH]","-","All Waste treatment[TRT]","Tonnes",""
"GWA02","Waste treated","2016","2016","-","Hazardous and non-hazardous - Total[HAZ_NHAZ]","600","Other incinerated wastes (valid up to 2008)[INC_OTH]","100","Disposal - landfill and other (D1-D7, D12)[DSP_L_OTH]","Tonnes",""
"GWA02","Waste treated","2016","2016","-","Hazardous and non-hazardous - Total[HAZ_NHAZ]","600","Other incinerated wastes (valid up to 2008)[INC_OTH]","110","Disposal - landfill (D1, D5, D12)[DSP_L]","Tonnes",""
"GWA02","Waste treated","2016","2016","-","Hazardous and non-hazardous - Total[HAZ_NHAZ]","600","Other incinerated wastes (valid up to 2008)[INC_OTH]","120","Disposal - incineration (D10)[DSP_I]","Tonnes",""
"GWA02","Waste treated","2016","2016","-","Hazardous and non-hazardous - Total[HAZ_NHAZ]","600","Other incinerated wastes (valid up to 2008)[INC_OTH]","130","Disposal - other (D2-D4, D6-D7)[DSP_OTH]","Tonnes",""
"GWA02","Waste treated","2016","2016","-","Hazardous and non-hazardous - Total[HAZ_NHAZ]","600","Other incinerated wastes (valid up to 2008)[INC_OTH]","140","Recovery - energy recovery (R1)[RCV_E]","Tonnes",""
"GWA02","Waste treated","2016","2016","-","Hazardous and non-hazardous - Total[HAZ_NHAZ]","600","Other incinerated wastes (valid up to 2008)[INC_OTH]","150","Recovery - recycling and backfilling (R2-R11)[RCV_R_B]","Tonnes",""
"GWA02","Waste treated","2016","2016","-","Hazardous and non-hazardous - Total[HAZ_NHAZ]","600","Other incinerated wastes (valid up to 2008)[INC_OTH]","160","Recovery - recycling[RCV_R]","Tonnes",""
"GWA02","Waste treated","2016","2016","-","Hazardous and non-hazardous - Total[HAZ_NHAZ]","600","Other incinerated wastes (valid up to 2008)[INC_OTH]","170","Recovery - backfilling[RCV_B]","Tonnes",""
"GWA02","Waste treated","2016","2016","10","Hazardous[HAZ]","-","Total waste","-","All Waste treatment[TRT]","Tonnes","78411"
"GWA02","Waste treated","2016","2016","10","Hazardous[HAZ]","-","Total waste","100","Disposal - landfill and other (D1-D7, D12)[DSP_L_OTH]","Tonnes","19120"
"GWA02","Waste treated","2016","2016","10","Hazardous[HAZ]","-","Total waste","110","Disposal - landfill (D1, D5, D12)[DSP_L]","Tonnes","18304"
"GWA02","Waste treated","2016","2016","10","Hazardous[HAZ]","-","Total waste","120","Disposal - incineration (D10)[DSP_I]","Tonnes","7488"
"GWA02","Waste treated","2016","2016","10","Hazardous[HAZ]","-","Total waste","130","Disposal - other (D2-D4, D6-D7)[DSP_OTH]","Tonnes","816"
"GWA02","Waste treated","2016","2016","10","Hazardous[HAZ]","-","Total waste","140","Recovery - energy recovery (R1)[RCV_E]","Tonnes","34932"
"GWA02","Waste treated","2016","2016","10","Hazardous[HAZ]","-","Total waste","150","Recovery - recycling and backfilling (R2-R11)[RCV_R_B]","Tonnes","16871"
"GWA02","Waste treated","2016","2016","10","Hazardous[HAZ]","-","Total waste","160","Recovery - recycling[RCV_R]","Tonnes","2739"
"GWA02","Waste treated","2016","2016","10","Hazardous[HAZ]","-","Total waste","170","Recovery - backfilling[RCV_B]","Tonnes","14132"
"GWA02","Waste treated","2016","2016","10","Hazardous[HAZ]","120","Chemical and medical wastes (subtotal)[W01-05]","-","All Waste treatment[TRT]","Tonnes",""
"GWA02","Waste treated","2016","2016","10","Hazardous[HAZ]","120","Chemical and medical wastes (subtotal)[W01-05]","100","Disposal - landfill and other (D1-D7, D12)[DSP_L_OTH]","Tonnes",""
"GWA02","Waste treated","2016","2016","10","Hazardous[HAZ]","120","Chemical and medical wastes (subtotal)[W01-05]","110","Disposal - landfill (D1, D5, D12)[DSP_L]","Tonnes",""
"GWA02","Waste treated","2016","2016","10","Hazardous[HAZ]","120","Chemical and medical wastes (subtotal)[W01-05]","120","Disposal - incineration (D10)[DSP_I]","Tonnes",""
"GWA02","Waste treated","2016","2016","10","Hazardous[HAZ]","120","Chemical and medical wastes (subtotal)[W01-05]","130","Disposal - other (D2-D4, D6-D7)[DSP_OTH]","Tonnes",""
"GWA02","Waste treated","2016","2016","10","Hazardous[HAZ]","120","Chemical and medical wastes (subtotal)[W01-05]","140","Recovery - energy recovery (R1)[RCV_E]","Tonnes",""
"GWA02","Waste treated","2016","2016","10","Hazardous[HAZ]","120","Chemical and medical wastes (subtotal)[W01-05]","150","Recovery - recycling and backfilling (R2-R11)[RCV_R_B]","Tonnes",""
"GWA02","Waste treated","2016","2016","10","Hazardous[HAZ]","120","Chemical and medical wastes (subtotal)[W01-05]","160","Recovery - recycling[RCV_R]","Tonnes",""
"GWA02","Waste treated","2016","2016","10","Hazardous[HAZ]","120","Chemical and medical wastes (subtotal)[W01-05]","170","Recovery - backfilling[RCV_B]","Tonnes",""
